frame,track_id,label,x1,y1,x2,y2,confidence,source,cx,cy
69,58,person,665,634,805,907,0.7449923157691956,main,735.0,770.5
69,65,person,65,427,160,534,0.2964335083961487,main,112.5,480.5
69,73,person,395,73,423,128,0.2983030974864959,main,409.0,100.5
69,10016,ball,899,703,913,716,0.5751585960388184,ball,906.0,709.5
70,2,person,858,47,898,124,0.8755149245262146,main,878.0,85.5
70,3,person,693,277,772,429,0.8938462734222412,main,732.5,353.0
70,4,person,1094,49,1143,124,0.8561391234397888,main,1118.5,86.5
70,5,person,1020,0,1044,44,0.7350330352783203,main,1032.0,22.0
70,6,person,921,0,945,53,0.795282244682312,main,933.0,26.5
70,11,person,0,449,11,481,0.3053836822509765,main,5.5,465.0
70,12,person,1193,36,1226,103,0.4906695187091827,main,1209.5,69.5
70,21,racket,739,317,779,347,0.7669365406036377,main,759.0,332.0
70,52,person,1046,0,1069,27,0.5366737246513367,main,1057.5,13.5
70,58,person,651,656,791,906,0.5855377316474915,main,721.0,781.0
70,65,person,65,427,160,534,0.2998625934123993,main,112.5,480.5
70,73,person,395,73,423,128,0.2869608402252197,main,409.0,100.5
71,2,person,860,46,899,124,0.8706992864608765,main,879.5,85.0
71,3,person,694,277,772,429,0.8930109143257141,main,733.0,353.0
71,4,person,1094,49,1143,124,0.858194887638092,main,1118.5,86.5
71,5,person,1019,0,1044,44,0.7198585271835327,main,1031.5,22.0
71,6,person,922,0,945,53,0.7388137578964233,main,933.5,26.5
71,11,person,0,449,11,481,0.3060883283615112,main,5.5,465.0
71,12,person,1192,36,1226,103,0.5842287540435791,main,1209.0,69.5
71,21,racket,739,318,779,347,0.7534659504890442,main,759.0,332.5
71,52,person,1044,0,1068,27,0.4574877023696899,main,1056.0,13.5
71,58,person,647,658,796,905,0.5449008345603943,main,721.5,781.5
71,65,person,65,427,160,534,0.3091646730899811,main,112.5,480.5
71,73,person,395,73,423,128,0.2746510505676269,main,409.0,100.5
71,76,person,600,661,844,793,0.4142116606235504,main,722.0,727.0
72,2,person,860,46,900,123,0.861464262008667,main,880.0,84.5
72,3,person,694,277,772,429,0.8923301100730896,main,733.0,353.0
72,4,person,1095,49,1144,125,0.860059380531311,main,1119.5,87.0
72,5,person,1019,0,1044,44,0.7537844777107239,main,1031.5,22.0
72,6,person,923,0,946,53,0.6979444622993469,main,934.5,26.5
72,11,person,0,449,11,481,0.3037953376770019,main,5.5,465.0
72,12,person,1191,35,1226,103,0.6272280216217041,main,1208.5,69.0
72,21,racket,739,318,779,347,0.7318233251571655,main,759.0,332.5
72,52,person,1043,0,1068,27,0.4752525091171264,main,1055.5,13.5
72,58,person,666,651,827,904,0.5840304493904114,main,746.5,777.5
72,65,person,65,427,160,534,0.2909517288208008,main,112.5,480.5
72,76,person,620,651,882,794,0.3894199728965759,main,751.0,722.5
73,2,person,862,46,901,123,0.8474349975585938,main,881.5,84.5
73,3,person,694,277,772,429,0.8930907845497131,main,733.0,353.0
73,4,person,1096,49,1146,125,0.8594386577606201,main,1121.0,87.0
73,5,person,1018,0,1043,44,0.7319510579109192,main,1030.5,22.0
73,6,person,924,0,947,53,0.6631955504417419,main,935.5,26.5
73,11,person,0,449,11,481,0.3045069277286529,main,5.5,465.0
73,12,person,1193,35,1227,100,0.5358930826187134,main,1210.0,67.5
73,21,racket,739,318,779,348,0.7129456996917725,main,759.0,333.0
73,52,person,1041,0,1067,27,0.3932355046272278,main,1054.0,13.5
73,58,person,673,644,842,895,0.547028124332428,main,757.5,769.5
73,65,person,65,427,160,534,0.2844259440898895,main,112.5,480.5
73,76,person,626,642,904,793,0.3783486187458038,main,765.0,717.5
74,2,person,864,46,902,123,0.8353399038314819,main,883.0,84.5
74,3,person,694,277,772,430,0.8908306956291199,main,733.0,353.5
74,4,person,1097,49,1147,125,0.8601285815238953,main,1122.0,87.0
74,5,person,1016,0,1042,44,0.664611279964447,main,1029.0,22.0
74,6,person,924,0,947,53,0.6369075179100037,main,935.5,26.5
74,11,person,0,449,11,481,0.3053936064243316,main,5.5,465.0
74,12,person,1194,35,1228,101,0.5956012010574341,main,1211.0,68.0
74,21,racket,739,318,779,348,0.7071765065193176,main,759.0,333.0
74,52,person,1039,0,1065,27,0.4467188417911529,main,1052.0,13.5
74,58,person,668,617,853,887,0.6042822003364563,main,760.5,752.0
74,65,person,65,427,160,534,0.2779499888420105,main,112.5,480.5
74,76,person,603,613,931,794,0.4138997793197632,main,767.0,703.5
75,2,person,865,46,903,122,0.8262394070625305,main,884.0,84.0
75,3,person,694,277,772,430,0.8906407952308655,main,733.0,353.5
75,4,person,1098,48,1149,125,0.8721523284912109,main,1123.5,86.5
75,5,person,1015,0,1041,44,0.7088014483451843,main,1028.0,22.0
75,6,person,925,0,948,53,0.6608971953392029,main,936.5,26.5
75,11,person,0,449,11,481,0.3073174953460693,main,5.5,465.0
75,12,person,1192,34,1227,102,0.714794397354126,main,1209.5,68.0
75,21,racket,739,318,779,348,0.7183696627616882,main,759.0,333.0
75,52,person,1037,0,1063,27,0.5114799737930298,main,1050.0,13.5
75,58,person,661,585,859,878,0.5166531205177307,main,760.0,731.5
75,65,person,65,428,159,534,0.2642886340618133,main,112.0,481.0
76,2,person,866,46,904,122,0.8335505723953247,main,885.0,84.0
76,3,person,694,277,772,430,0.8915630578994751,main,733.0,353.5
76,4,person,1098,48,1149,125,0.8736363053321838,main,1123.5,86.5
76,5,person,1014,0,1039,44,0.5652133822441101,main,1026.5,22.0
76,6,person,926,0,949,53,0.5903840661048889,main,937.5,26.5
76,8,person,1191,34,1218,101,0.4908594787120819,main,1204.5,67.5
76,11,person,0,449,11,481,0.3045220673084259,main,5.5,465.0
76,21,racket,738,318,779,349,0.7131333947181702,main,758.5,333.5
76,52,person,1034,0,1060,27,0.3336855471134186,main,1047.0,13.5
76,58,person,672,558,878,870,0.7529589533805847,main,775.0,714.0
76,65,person,65,428,159,534,0.273264616727829,main,112.0,481.0
76,83,racket,892,92,909,105,0.5093027353286743,main,900.5,98.5
77,2,person,868,46,904,122,0.8124678134918213,main,886.0,84.0
77,3,person,694,277,772,430,0.8927546143531799,main,733.0,353.5
77,4,person,1099,48,1150,125,0.867327094078064,main,1124.5,86.5
77,5,person,1012,0,1038,44,0.6161764860153198,main,1025.0,22.0
77,6,person,926,0,950,53,0.480452686548233,main,938.0,26.5
77,8,person,1188,34,1216,102,0.5230250358581543,main,1202.0,68.0
77,11,person,0,449,11,481,0.303546279668808,main,5.5,465.0
77,21,racket,738,318,780,350,0.7154794931411743,main,759.0,334.0
77,52,person,1030,0,1056,26,0.3312675058841705,main,1043.0,13.0
77,58,person,691,548,892,862,0.4816205203533172,main,791.5,705.0
77,65,person,65,428,159,534,0.276279866695404,main,112.0,481.0
77,83,racket,893,92,911,104,0.5020575523376465,main,902.0,98.0
78,2,person,868,46,904,122,0.82196044921875,main,886.0,84.0
78,3,person,695,277,772,430,0.8918588757514954,main,733.5,353.5
78,4,person,1099,47,1150,125,0.8662012219429016,main,1124.5,86.0
78,5,person,1011,1,1036,43,0.5804803371429443,main,1023.5,22.0
78,6,person,928,0,952,54,0.5906044840812683,main,940.0,27.0
78,8,person,1187,34,1215,103,0.6063622236251831,main,1201.0,68.5
78,11,person,0,449,11,481,0.306615948677063,main,5.5,465.0
78,12,person,1203,36,1237,103,0.626420259475708,main,1220.0,69.5
78,21,racket,737,318,780,351,0.6881434917449951,main,758.5,334.5
78,58,person,694,554,887,858,0.6030874848365784,main,790.5,706.0
78,65,person,65,428,159,534,0.2920059263706207,main,112.0,481.0
78,83,racket,894,91,914,105,0.5648515224456787,main,904.0,98.0
79,2,person,870,46,906,122,0.8153412342071533,main,888.0,84.0
79,3,person,695,277,772,430,0.891224205493927,main,733.5,353.5
79,4,person,1099,47,1150,125,0.8747797012329102,main,1124.5,86.0
79,5,person,1010,1,1036,43,0.5791609883308411,main,1023.0,22.0
79,6,person,930,0,955,54,0.6545342803001404,main,942.5,27.0
79,8,person,1186,33,1214,104,0.6962928771972656,main,1200.0,68.5
79,11,person,0,449,11,481,0.3067321479320526,main,5.5,465.0
79,12,person,1205,36,1237,104,0.6816385984420776,main,1221.0,70.0
79,21,racket,738,319,779,350,0.7343413233757019,main,758.5,334.5
79,58,person,694,581,872,856,0.847791850566864,main,783.0,718.5
79,65,person,65,428,159,534,0.3016285598278045,main,112.0,481.0
79,83,racket,895,90,915,104,0.5641134977340698,main,905.0,97.0
80,2,person,873,45,908,122,0.7986149191856384,main,890.5,83.5
80,3,person,695,277,773,430,0.8949155211448669,main,734.0,353.5
80,4,person,1099,48,1151,125,0.8734384179115295,main,1125.0,86.5
80,5,person,1010,1,1036,43,0.4493365883827209,main,1023.0,22.0
80,6,person,931,1,956,54,0.5376200079917908,main,943.5,27.5
80,8,person,1185,33,1213,103,0.6597347259521484,main,1199.0,68.0
80,11,person,0,449,11,481,0.3049593269824981,main,5.5,465.0
80,12,person,1206,36,1236,102,0.3864353895187378,main,1221.0,69.0
80,21,racket,738,319,778,350,0.7319035530090332,main,758.0,334.5
80,58,person,697,604,862,852,0.8877240419387817,main,779.5,728.0
80,65,person,65,428,160,534,0.3244640231132507,main,112.5,481.0
80,83,racket,896,90,917,104,0.4924624860286712,main,906.5,97.0
81,2,person,875,45,911,123,0.75105881690979,main,893.0,84.0
81,3,person,696,277,773,430,0.8974642157554626,main,734.5,353.5
81,4,person,1100,48,1151,125,0.8684030771255493,main,1125.5,86.5
81,5,person,1011,1,1038,43,0.4104827642440796,main,1024.5,22.0
81,6,person,932,1,958,55,0.6433085203170776,main,945.0,28.0
81,8,person,1183,33,1212,103,0.5847418904304504,main,1197.5,68.0
81,11,person,0,449,11,481,0.3053072094917297,main,5.5,465.0
81,12,person,1205,36,1233,98,0.5154984593391418,main,1219.0,67.0
81,21,racket,738,319,777,349,0.7313584685325623,main,757.5,334.0
81,58,person,699,612,861,846,0.8809836506843567,main,780.0,729.0
81,65,person,65,428,160,534,0.3397692143917084,main,112.5,481.0
81,83,racket,897,90,917,104,0.5095704197883606,main,907.0,97.0
82,2,person,878,45,913,123,0.741767168045044,main,895.5,84.0
82,3,person,696,277,773,430,0.8975039720535278,main,734.5,353.5
82,4,person,1101,48,1152,125,0.8614610433578491,main,1126.5,86.5
82,5,person,1010,2,1036,43,0.4407333433628082,main,1023.0,22.5
82,6,person,932,1,958,55,0.6307520270347595,main,945.0,28.0
82,8,person,1182,34,1211,103,0.6328997015953064,main,1196.5,68.5
82,11,person,0,449,11,481,0.3079357445240021,main,5.5,465.0
82,12,person,1205,36,1233,97,0.4636613726615906,main,1219.0,66.5
82,21,racket,738,319,776,349,0.7319742441177368,main,757.0,334.0
82,58,person,708,614,868,840,0.889784038066864,main,788.0,727.0
82,65,person,65,428,160,534,0.3338802456855774,main,112.5,481.0
82,83,racket,896,89,918,104,0.6356240510940552,main,907.0,96.5
83,2,person,877,45,912,123,0.7696312665939331,main,894.5,84.0
83,3,person,697,277,774,429,0.8961049914360046,main,735.5,353.0
83,4,person,1102,48,1153,125,0.8471775650978088,main,1127.5,86.5
83,5,person,1009,2,1035,43,0.5472362041473389,main,1022.0,22.5
83,6,person,932,1,958,55,0.6510209441184998,main,945.0,28.0
83,8,person,1177,33,1206,104,0.6939823031425476,main,1191.5,68.5
83,11,person,0,449,11,481,0.3068054616451263,main,5.5,465.0
83,12,person,1205,36,1232,96,0.5642427206039429,main,1218.5,66.0
83,21,racket,738,319,776,349,0.7068657279014587,main,757.0,334.0
83,58,person,725,614,885,832,0.7883152961730957,main,805.0,723.0
83,65,person,65,428,160,534,0.3431243896484375,main,112.5,481.0
83,73,person,395,74,423,126,0.2576655447483063,main,409.0,100.0
83,83,racket,896,89,919,105,0.6322440505027771,main,907.5,97.0
83,95,person,86,218,120,272,0.3363871574401855,main,103.0,245.0
84,2,person,876,45,911,123,0.7679248452186584,main,893.5,84.0
84,3,person,698,277,774,430,0.8946904540061951,main,736.0,353.5
84,4,person,1103,49,1154,125,0.8645527362823486,main,1128.5,87.0
84,5,person,1008,1,1035,43,0.6019434332847595,main,1021.5,22.0
84,6,person,932,1,959,56,0.7386772036552429,main,945.5,28.5
84,8,person,1172,33,1203,104,0.7668837308883667,main,1187.5,68.5
84,11,person,0,449,11,481,0.2843067944049835,main,5.5,465.0
84,12,person,1204,36,1231,97,0.527122437953949,main,1217.5,66.5
84,15,person,223,157,259,217,0.5395565032958984,main,241.0,187.0
84,21,racket,738,320,776,349,0.7316932082176208,main,757.0,334.5
84,58,person,742,614,899,825,0.6939582228660583,main,820.5,719.5
84,65,person,64,425,161,534,0.3037838339805603,main,112.5,479.5
84,83,racket,894,88,919,106,0.5485537648200989,main,906.5,97.0
84,95,person,85,218,119,271,0.3097684979438782,main,102.0,244.5
85,2,person,876,45,910,123,0.6715030074119568,main,893.0,84.0
85,3,person,698,277,774,430,0.896275520324707,main,736.0,353.5
85,4,person,1104,50,1154,126,0.8671290278434753,main,1129.0,88.0
85,5,person,1007,1,1034,43,0.5686275362968445,main,1020.5,22.0
85,6,person,932,1,960,56,0.724937379360199,main,946.0,28.5
85,8,person,1170,33,1201,104,0.7681910395622253,main,1185.5,68.5
85,11,person,0,449,12,481,0.2814025282859802,main,6.0,465.0
85,12,person,1203,36,1231,97,0.4887944459915161,main,1217.0,66.5
85,15,person,222,153,260,216,0.4879119098186493,main,241.0,184.5
85,21,racket,739,320,775,348,0.693821907043457,main,757.0,334.0
85,58,person,762,613,907,805,0.8372033834457397,main,834.5,709.0
85,65,person,64,425,161,534,0.2914836406707763,main,112.5,479.5
85,73,person,395,74,424,128,0.256089836359024,main,409.5,101.0
85,83,racket,894,88,920,107,0.3582048416137695,main,907.0,97.5
85,95,person,84,218,119,271,0.2621162831783294,main,101.5,244.5
86,2,person,883,45,917,123,0.7324815988540649,main,900.0,84.0
86,3,person,699,277,774,430,0.8987149596214294,main,736.5,353.5
86,4,person,1104,51,1154,126,0.8659011721611023,main,1129.0,88.5
86,5,person,1006,1,1034,43,0.4506929814815521,main,1020.0,22.0
86,6,person,934,1,961,55,0.6890694499015808,main,947.5,28.0
86,8,person,1167,33,1200,104,0.7631853222846985,main,1183.5,68.5
86,11,person,0,449,12,481,0.2823499739170074,main,6.0,465.0
86,15,person,221,151,261,215,0.582857072353363,main,241.0,183.0
86,21,racket,742,320,776,347,0.7419021725654602,main,759.0,333.5
86,58,person,777,613,920,798,0.8704743385314941,main,848.5,705.5
86,65,person,64,425,161,534,0.2801651358604431,main,112.5,479.5
86,73,person,396,74,424,128,0.2677382230758667,main,410.0,101.0
87,2,person,886,45,921,123,0.7586382627487183,main,903.5,84.0
87,3,person,699,277,774,430,0.902224063873291,main,736.5,353.5
87,4,person,1103,51,1153,126,0.8741777539253235,main,1128.0,88.5
87,5,person,1005,0,1033,43,0.6228470206260681,main,1019.0,21.5
87,6,person,934,1,962,56,0.7070862650871277,main,948.0,28.5
87,8,person,1165,33,1199,104,0.798186182975769,main,1182.0,68.5
87,11,person,0,449,12,481,0.2891486883163452,main,6.0,465.0
87,15,person,223,151,262,214,0.6455584168434143,main,242.5,182.5
87,21,racket,743,320,777,346,0.74741131067276,main,760.0,333.0
87,58,person,782,612,926,796,0.8274537920951843,main,854.0,704.0
87,65,person,64,425,161,534,0.2639675736427307,main,112.5,479.5
88,2,person,886,44,923,123,0.676103413105011,main,904.5,83.5
88,3,person,699,277,774,430,0.9032228589057922,main,736.5,353.5
88,4,person,1101,52,1151,126,0.8916966915130615,main,1126.0,89.0
88,5,person,1003,0,1031,42,0.6046339869499207,main,1017.0,21.0
88,6,person,935,1,962,56,0.670854926109314,main,948.5,28.5
88,8,person,1163,33,1199,103,0.8131837844848633,main,1181.0,68.0
88,11,person,0,449,12,481,0.2898960709571838,main,6.0,465.0
88,12,person,1211,36,1242,101,0.4419231414794922,main,1226.5,68.5
88,15,person,224,151,262,212,0.6259304285049438,main,243.0,181.5
88,21,racket,744,320,777,345,0.7327003479003906,main,760.5,332.5
88,58,person,783,610,928,793,0.9145674109458924,main,855.5,701.5
88,65,person,64,425,161,534,0.2814726233482361,main,112.5,479.5
89,2,person,887,44,924,123,0.7739351391792297,main,905.5,83.5
89,3,person,700,277,774,430,0.9018217325210572,main,737.0,353.5
89,4,person,1100,52,1151,126,0.901614785194397,main,1125.5,89.0
89,5,person,1001,0,1029,42,0.5693343281745911,main,1015.0,21.0
89,6,person,936,1,963,56,0.653082549571991,main,949.5,28.5
89,8,person,1161,33,1198,103,0.8359823226928711,main,1179.5,68.0
89,11,person,0,449,12,481,0.2811294198036194,main,6.0,465.0
89,12,person,1212,36,1243,99,0.365680068731308,main,1227.5,67.5
89,15,person,225,151,263,212,0.7223914265632629,main,244.0,181.5
89,21,racket,744,320,777,346,0.736624538898468,main,760.5,333.0
89,58,person,783,608,930,792,0.9236304759979248,main,856.5,700.0
89,65,person,64,425,161,534,0.3056612014770508,main,112.5,479.5
90,2,person,886,44,925,123,0.8529829382896423,main,905.5,83.5
90,3,person,701,276,775,430,0.8956011533737183,main,738.0,353.0
90,4,person,1099,51,1150,126,0.9062433242797852,main,1124.5,88.5
90,5,person,1001,0,1029,43,0.5285451412200928,main,1015.0,21.5
90,6,person,937,1,964,56,0.6733537316322327,main,950.5,28.5
90,8,person,1159,33,1198,103,0.8413329720497131,main,1178.5,68.0
90,11,person,0,449,12,481,0.284187376499176,main,6.0,465.0
90,12,person,1210,36,1240,98,0.3552960157394409,main,1225.0,67.0
90,15,person,227,151,264,212,0.7203262448310852,main,245.5,181.5
90,21,racket,745,320,778,345,0.6216374039649963,main,761.5,332.5
90,58,person,783,605,935,792,0.9128407835960388,main,859.0,698.5
90,65,person,64,425,161,534,0.279217928647995,main,112.5,479.5
91,2,person,886,44,925,123,0.867668092250824,main,905.5,83.5
91,3,person,701,276,774,430,0.8939567804336548,main,737.5,353.0
91,4,person,1098,51,1150,126,0.9034379124641418,main,1124.0,88.5
91,5,person,1001,1,1029,42,0.3995107114315033,main,1015.0,21.5
91,6,person,939,1,966,56,0.6597179174423218,main,952.5,28.5
91,8,person,1158,33,1198,103,0.8337255716323853,main,1178.0,68.0
91,11,person,0,449,12,481,0.2854199111461639,main,6.0,465.0
91,12,person,1209,36,1239,98,0.5485541224479675,main,1224.0,67.0
91,15,person,228,151,265,211,0.706591010093689,main,246.5,181.0
91,21,racket,745,319,778,345,0.6310134530067444,main,761.5,332.0
91,58,person,792,601,951,793,0.9091786742210388,main,871.5,697.0
91,65,person,65,426,161,534,0.3583451509475708,main,113.0,480.0
92,2,person,886,44,925,123,0.871894896030426,main,905.5,83.5
92,3,person,701,276,774,430,0.8976320028305054,main,737.5,353.0
92,4,person,1099,50,1150,125,0.8962430953979492,main,1124.5,87.5
92,5,person,1002,5,1027,42,0.4074917137622833,main,1014.5,23.5
92,6,person,940,1,968,56,0.7255288362503052,main,954.0,28.5
92,8,person,1157,33,1198,103,0.8319988250732422,main,1177.5,68.0
92,11,person,0,449,12,482,0.2847205698490143,main,6.0,465.5
92,12,person,1210,36,1240,97,0.6182515025138855,main,1225.0,66.5
92,15,person,229,151,267,211,0.5629085898399353,main,248.0,181.0
92,21,racket,746,319,778,343,0.6039455533027649,main,762.0,331.0
92,58,person,796,597,961,793,0.9193565249443054,main,878.5,695.0
92,65,person,65,426,161,534,0.3638792932033539,main,113.0,480.0
93,2,person,885,44,925,123,0.8722034692764282,main,905.0,83.5
93,3,person,702,276,775,430,0.8983429670333862,main,738.5,353.0
93,4,person,1099,49,1150,123,0.877534806728363,main,1124.5,86.0
93,5,person,1002,8,1027,43,0.3775334060192108,main,1014.5,25.5
93,6,person,941,1,970,57,0.6373761296272278,main,955.5,29.0
93,8,person,1155,32,1197,103,0.8119294047355652,main,1176.0,67.5
93,11,person,0,449,12,481,0.2839578986167907,main,6.0,465.0
93,12,person,1207,36,1237,98,0.5192932486534119,main,1222.0,67.0
93,15,person,230,151,268,211,0.3489914834499359,main,249.0,181.0
93,21,racket,747,319,779,343,0.5750991702079773,main,763.0,331.0
93,58,person,807,593,979,792,0.8875311613082886,main,893.0,692.5
93,65,person,65,426,161,534,0.3655043244361877,main,113.0,480.0
93,110,racket,747,319,778,353,0.4394941031932831,main,762.5,336.0
94,2,person,885,43,926,123,0.8657955527305603,main,905.5,83.0
94,3,person,703,276,774,430,0.8967383503913879,main,738.5,353.0
94,4,person,1097,49,1147,121,0.8785780668258667,main,1122.0,85.0
94,6,person,942,2,972,58,0.64165860414505,main,957.0,30.0
94,8,person,1152,32,1196,103,0.7117250561714172,main,1174.0,67.5
94,11,person,0,449,12,481,0.2858292162418365,main,6.0,465.0
94,12,person,1205,37,1235,100,0.3510444462299347,main,1220.0,68.5
94,21,racket,746,318,780,344,0.5674490928649902,main,763.0,331.0
94,58,person,817,589,996,791,0.9161414504051208,main,906.5,690.0
94,65,person,65,426,161,534,0.3456300795078277,main,113.0,480.0
94,110,racket,746,319,780,356,0.290762722492218,main,763.0,337.5
94,112,racket,1139,67,1156,88,0.3664061427116394,main,1147.5,77.5
95,2,person,885,43,926,122,0.865336537361145,main,905.5,82.5
95,3,person,703,275,775,430,0.896035373210907,main,739.0,352.5
95,4,person,1094,48,1143,120,0.8393127918243408,main,1118.5,84.0
95,6,person,942,2,973,58,0.6607497930526733,main,957.5,30.0
95,8,person,1148,32,1191,102,0.7325887084007263,main,1169.5,67.0
95,11,person,0,449,12,481,0.2811909019947052,main,6.0,465.0
95,12,person,1205,36,1235,99,0.4128743410110473,main,1220.0,67.5
95,15,person,231,151,269,210,0.3345672786235809,main,250.0,180.5
95,21,racket,747,318,781,344,0.6078702807426453,main,764.0,331.0
95,58,person,825,587,1008,788,0.9091778993606568,main,916.5,687.5
95,65,person,65,426,161,534,0.382867693901062,main,113.0,480.0
95,110,racket,746,318,781,357,0.2509909570217132,main,763.5,337.5
95,112,racket,1139,63,1159,88,0.3438248038291931,main,1149.0,75.5
96,2,person,885,43,926,122,0.8707977533340454,main,905.5,82.5
96,3,person,704,275,775,430,0.8953299522399902,main,739.5,352.5
96,4,person,1091,48,1140,120,0.8185800909996033,main,1115.5,84.0
96,6,person,942,2,974,59,0.6593320369720459,main,958.0,30.5
96,8,person,1144,31,1188,103,0.7255250215530396,main,1166.0,67.0
96,11,person,0,449,12,481,0.281586229801178,main,6.0,465.0
96,12,person,1205,36,1236,100,0.6132744550704956,main,1220.5,68.0
96,15,person,232,151,270,210,0.3870988190174103,main,251.0,180.5
96,58,person,823,586,1008,787,0.8905028700828552,main,915.5,686.5
96,65,person,65,426,161,534,0.3534732162952423,main,113.0,480.0
96,110,racket,748,318,781,354,0.5838529467582703,main,764.5,336.0
96,112,racket,1137,63,1158,88,0.3771194219589233,main,1147.5,75.5
96,115,person,999,0,1030,43,0.3235233426094055,main,1014.5,21.5
97,2,person,885,43,926,122,0.8684341311454773,main,905.5,82.5
97,3,person,704,275,774,430,0.8916878700256348,main,739.0,352.5
97,4,person,1089,47,1135,119,0.7775755524635315,main,1112.0,83.0
97,6,person,942,2,975,60,0.6041828989982605,main,958.5,31.0
97,8,person,1145,32,1187,102,0.6126023530960083,main,1166.0,67.0
97,11,person,0,449,12,481,0.2775421142578125,main,6.0,465.0
97,12,person,1204,36,1236,100,0.4608792066574096,main,1220.0,68.0
97,15,person,232,151,270,209,0.6634637713432312,main,251.0,180.0
97,58,person,829,586,1018,788,0.9031973481178284,main,923.5,687.0
97,65,person,65,426,161,534,0.3082740306854248,main,113.0,480.0
97,110,racket,748,317,782,354,0.6128234267234802,main,765.0,335.5
97,112,racket,1135,61,1157,89,0.3046239614486694,main,1146.0,75.0
98,2,person,885,43,926,122,0.8725543022155762,main,905.5,82.5
98,3,person,705,275,774,430,0.8924124240875244,main,739.5,352.5
98,4,person,1089,47,1134,119,0.7567887306213379,main,1111.5,83.0
98,6,person,942,2,976,60,0.6679925322532654,main,959.0,31.0
98,8,person,1142,32,1183,102,0.5735403299331665,main,1162.5,67.0
98,11,person,0,449,12,481,0.2767529487609863,main,6.0,465.0
98,12,person,1201,37,1233,101,0.37466961145401,main,1217.0,69.0
98,15,person,232,150,271,209,0.639039933681488,main,251.5,179.5
98,21,racket,746,317,784,346,0.5649064183235168,main,765.0,331.5
98,58,person,827,586,1018,788,0.8774198293685913,main,922.5,687.0
98,65,person,65,426,161,534,0.2856042385101318,main,113.0,480.0
98,112,racket,1133,61,1156,89,0.30536749958992,main,1144.5,75.0
99,2,person,885,43,927,122,0.8718972206115723,main,906.0,82.5
99,3,person,705,275,775,430,0.8915808796882629,main,740.0,352.5
99,4,person,1087,47,1132,118,0.753738284111023,main,1109.5,82.5
99,6,person,942,2,976,60,0.6614369750022888,main,959.0,31.0
99,8,person,1139,32,1180,101,0.6123270988464355,main,1159.5,66.5
99,11,person,0,449,12,481,0.2812137603759765,main,6.0,465.0
99,12,person,1199,37,1231,102,0.5774856805801392,main,1215.0,69.5
99,15,person,232,150,271,209,0.5435749888420105,main,251.5,179.5
99,21,racket,747,317,785,346,0.6011106967926025,main,766.0,331.5
99,58,person,825,586,1015,788,0.8852391242980957,main,920.0,687.0
99,65,person,64,426,161,534,0.2763827741146087,main,112.5,480.0
99,112,racket,1130,60,1154,90,0.3849365413188934,main,1142.0,75.0
100,2,person,885,43,927,122,0.8757666349411011,main,906.0,82.5
100,3,person,706,274,774,430,0.8917804956436157,main,740.0,352.0
100,4,person,1085,47,1129,118,0.8016631603240967,main,1107.0,82.5
100,6,person,942,2,976,60,0.615852415561676,main,959.0,31.0
100,8,person,1137,33,1178,102,0.7419729828834534,main,1157.5,67.5
100,11,person,0,449,12,481,0.285044252872467,main,6.0,465.0
100,12,person,1197,37,1230,102,0.6490141153335571,main,1213.5,69.5
100,15,person,233,150,272,209,0.67559415102005,main,252.5,179.5
100,21,racket,747,317,785,347,0.6074267029762268,main,766.0,332.0
100,58,person,824,586,1014,787,0.8999953269958496,main,919.0,686.5
100,65,person,65,426,161,534,0.3367535471916199,main,113.0,480.0
100,112,racket,1128,60,1153,91,0.3598071336746216,main,1140.5,75.5
100,119,racket,994,650,1041,692,0.6403011679649353,main,1017.5,671.0
101,2,person,885,43,927,122,0.8743581771850586,main,906.0,82.5
101,3,person,706,274,774,430,0.8907502293586731,main,740.0,352.0
101,4,person,1082,47,1125,119,0.7961762547492981,main,1103.5,83.0
101,6,person,942,2,976,61,0.6316562294960022,main,959.0,31.5
101,8,person,1139,35,1177,102,0.637289822101593,main,1158.0,68.5
101,11,person,0,449,12,481,0.2959348261356354,main,6.0,465.0
101,12,person,1197,38,1230,102,0.416150838136673,main,1213.5,70.0
101,15,person,233,150,272,209,0.6906534433364868,main,252.5,179.5
101,58,person,825,585,1012,785,0.8824528455734253,main,918.5,685.0
101,65,person,65,426,161,534,0.3221097886562347,main,113.0,480.0
101,110,racket,750,317,783,353,0.5939494967460632,main,766.5,335.0
101,112,racket,1128,57,1154,90,0.5001628398895264,main,1141.0,73.5
101,119,racket,994,663,1039,703,0.5976940989494324,main,1016.5,683.0
101,121,racket,1107,86,1127,99,0.4227078258991241,main,1117.0,92.5
102,2,person,885,43,927,122,0.8762869238853455,main,906.0,82.5
102,3,person,706,275,774,430,0.8913260102272034,main,740.0,352.5
102,4,person,1078,47,1122,119,0.8148972988128662,main,1100.0,83.0
102,6,person,942,2,976,60,0.615841269493103,main,959.0,31.0
102,8,person,1137,35,1174,102,0.6120666861534119,main,1155.5,68.5
102,11,person,0,449,12,481,0.2954572737216949,main,6.0,465.0
102,15,person,233,149,272,209,0.6236793994903564,main,252.5,179.0
102,58,person,823,583,1007,784,0.8889039754867554,main,915.0,683.5
102,65,person,65,426,161,534,0.3338699340820312,main,113.0,480.0
102,110,racket,750,317,783,352,0.5961480140686035,main,766.5,334.5
